order_id,product_id,quantity,unit_price,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,Month,Day,Hour,total_value
7640576778,305754,3,979.99,83236183,2024-02-13 17:38:08,2024-02-13 17:53:08,2024-02-13 18:00:08,Slightly Delayed,5011.05,Card,28726,5765,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,Zayan Kalla,chatreshtella@example.net,918082907844,"71/586
Puri
Vasai-Virar 324011",Panihati,760694,2023-03-26,New,20,1145.01,February,Tuesday,17,2939.9700000000003
5453475937,131748,1,81.35,1719710,2023-09-18 12:08:26,2023-09-18 12:24:26,2023-09-18 12:23:26,On Time,3217.91,Cash,96220,9393,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,Pushti Sabharwal,ramachandranharini@example.com,913657008587,"49, Halder Circle, Dindigul-895174",Giridih,798390,2023-06-26,New,2,1332.82,September,Monday,12,81.35
653610300,684939,1,727.95,78394303,2023-04-24 03:31:24,2023-04-24 03:50:24,2023-04-24 03:53:24,On Time,1829.29,Wallet,31516,7532,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50,Alexander Kata,krishnaupkaar@example.com,914050562633,"H.No. 237
Prabhakar Marg
Belgaum-107073",Bilaspur,740219,2023-07-31,Inactive,1,1590.54,April,Monday,3,727.95
730299055,679321,1,738.46,16400639,2024-10-21 18:07:22,2024-10-21 18:26:22,2024-10-21 18:21:22,On Time,2760.39,Wallet,66096,7751,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,Anvi Dutta,btailor@example.com,912852046532,"666
Sengupta Road
Arrah 509524",Pallavaram,759756,2023-09-03,Premium,5,680.48,October,Monday,18,738.46
8396250231,721521,2,417.39,46088132,2024-02-26 03:07:04,2024-02-26 03:27:04,2024-02-26 03:51:04,Significantly Delayed,242.57,Wallet,13826,4782,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,Benjamin Ramanathan,ssahota@example.com,916494151052,"12/15, Jha Ganj, Adoni-465226",Sasaram,881157,2024-05-09,New,13,321.43,February,Monday,3,834.78
8556969682,532965,1,307.23,48228547,2023-05-21 05:59:01,2023-05-21 06:18:01,2023-05-21 06:16:01,On Time,2606.53,UPI,17465,4867,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94,Anika Baria,triyasinha@example.org,919310090582,"H.No. 509, Rajan Road
Bijapur 011279",Katihar,248566,2024-07-13,Inactive,9,753.89,May,Sunday,5,307.23
7159670875,684939,3,727.95,37691544,2024-06-22 09:14:03,2024-06-22 09:34:03,2024-06-22 09:59:03,Significantly Delayed,1405.86,Card,18099,6794,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50,Onkar Devan,bmane@example.com,914827774859,"57/859, Desai Chowk, Varanasi-296853",Darbhanga,210271,2024-10-15,Inactive,15,1599.46,June,Saturday,9,2183.8500000000004
4922278509,644847,2,622.81,76533277,2023-05-31 07:00:00,2023-05-31 07:15:00,2023-05-31 07:19:00,On Time,2552.45,Wallet,29558,7213,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,Bakhshi Kuruvilla,muniharshil@example.net,911084917852,"40/20
Varty Marg
Ahmedabad 579383",Gangtok,912071,2023-10-11,New,16,1857.65,May,Wednesday,7,1245.62
8151274002,34186,2,925.65,91550885,2024-06-15 15:52:32,2024-06-15 16:09:32,2024-06-15 16:13:32,On Time,2737.59,Cash,38275,9763,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,Isaiah Basu,upadhyayekansh@example.org,915229800698,"28/00
Salvi Chowk
Srikakulam-844769",Alappuzha,96313,2023-05-17,New,14,1404.12,June,Saturday,15,1851.3
5373978100,433521,3,321.33,82179338,2024-01-16 16:39:24,2024-01-16 16:52:24,2024-01-16 16:56:24,On Time,2675.69,Wallet,79638,9378,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,Isha Dugar,adya37@example.net,914121420985,"60, Bakshi Circle, Tezpur-857578",Ulhasnagar,370025,2023-03-17,New,12,1775.89,January,Tuesday,16,963.99
6210207010,859361,1,432.39,1601161,2023-06-27 08:18:16,2023-06-27 08:37:16,2023-06-27 08:36:16,On Time,1553.52,UPI,90871,8717,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,Chanchal Thakur,faras36@example.com,911872985129,"09/92
Oak Circle, Nandyal 041635",Amaravati,562508,2024-05-24,Inactive,1,589.31,June,Tuesday,8,432.39
1837403174,14145,3,630.84,84993732,2023-05-03 21:32:45,2023-05-03 21:48:45,2023-05-03 21:51:45,On Time,849.48,Card,10176,8168,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,14,53,Henry Modi,sampathyashodhara@example.com,919708270797,"026, Palla Ganj
Ramgarh 353867",Aligarh,170772,2024-09-17,Regular,1,1585.03,May,Wednesday,21,1892.52
1148265823,542300,3,255.35,21809858,2024-10-29 08:25:53,2024-10-29 08:42:53,2024-10-29 08:47:53,On Time,1198.97,UPI,31213,3769,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66,Ekansh Seshadri,faqid76@example.org,915264993781,"86/52
Kade Street
Pimpri-Chinchwad 444382",Bihar Sharif,146074,2023-04-06,Inactive,9,1343.53,October,Tuesday,8,766.05
8472487149,837480,2,217.4,74761384,2024-02-12 05:29:12,2024-02-12 05:49:12,2024-02-12 06:10:12,Significantly Delayed,1484.96,Cash,43294,1217,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,Banjeet Gara,zpau@example.net,910532541646,"202, Setty Nagar
Mangalore-791101",Nadiad,751611,2024-10-27,Premium,12,1550.37,February,Monday,5,434.8
9111535172,784673,1,491.39,9274874,2024-05-08 17:42:04,2024-05-08 17:57:04,2024-05-08 17:57:04,On Time,354.52,Wallet,19224,3465,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,Kashvi Ganguly,fray@example.org,919362005254,"H.No. 813
Vasa Marg
Darbhanga 804686",Arrah,271335,2024-09-26,Regular,20,792.52,May,Wednesday,17,491.39
6558001978,478531,3,825.46,88520326,2024-02-19 15:05:47,2024-02-19 15:17:47,2024-02-19 15:18:47,On Time,1177.64,Cash,39255,4832,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,Chasmum Dhaliwal,sarora@example.org,912277505609,"65/481, Solanki Zila, Hosur 461150",Asansol,37026,2023-11-26,Premium,14,1537.05,February,Monday,15,2476.38
2762095386,623234,2,329.79,84066402,2024-08-11 16:29:49,2024-08-11 16:46:49,2024-08-11 16:49:49,On Time,786.85,UPI,69303,5015,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72,Lucky Dar,amrutadixit@example.com,919291311555,"43/56
Shah Nagar, Jalna-842838",Amritsar,684269,2023-10-11,Regular,7,794.76,August,Sunday,16,659.58
2406325099,734789,3,395.82,31718565,2023-11-13 22:39:53,2023-11-13 22:55:53,2023-11-13 23:21:53,Significantly Delayed,1623.98,Card,27946,7671,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66,Andrew Wable,jackson06@example.org,913875006343,"77, Dhar Zila
Kozhikode-400515",Durgapur,16828,2024-05-29,Regular,6,245.16,November,Monday,22,1187.46
4274182127,798639,2,211.25,22020776,2024-09-26 16:46:47,2024-09-26 17:03:47,2024-09-26 17:07:47,On Time,4992.15,Wallet,56552,1192,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78,Manan Banerjee,zpal@example.net,912470348352,"11, Sura Chowk
Hajipur-950505",Bhiwandi,681898,2023-05-23,Regular,10,714.21,September,Thursday,16,422.5
7271609994,425341,3,486.28,11616535,2023-04-25 20:58:47,2023-04-25 21:08:47,2023-04-25 21:03:47,On Time,3007.32,UPI,21302,8298,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,Vrinda Bassi,faraschandra@example.net,911828267316,"H.No. 94, Saxena Nagar
Katihar 418163",Tadepalligudem,285899,2024-08-18,Premium,6,1583.56,April,Tuesday,20,1458.84
9182539734,557908,3,942.37,66359719,2023-07-06 15:35:53,2023-07-06 15:52:53,2023-07-06 15:54:53,On Time,1557.06,Cash,19556,5109,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53,Diya Murty,mitalihayer@example.com,916264838134,"693, Sankar Road, Bhavnagar 420251",Nagercoil,262617,2024-05-20,Regular,2,949.36,July,Thursday,15,2827.11
7891517071,56589,1,517.77,78412820,2024-01-31 17:11:17,2024-01-31 17:30:17,2024-01-31 17:55:17,Significantly Delayed,2474.5,Cash,47196,714,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,Charvi Bajaj,yastikota@example.net,918725813517,"32/31
Maharaj Ganj, Ratlam 858199",Siliguri,795903,2024-07-18,New,8,1009.58,January,Wednesday,17,517.77
3666182849,51036,1,931.61,63793401,2024-11-03 11:37:13,2024-11-03 11:51:13,2024-11-03 11:55:13,On Time,856.05,UPI,43230,3345,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2,1901.32,November,Sunday,11,931.61
8724590445,741341,1,923.84,10729474,2023-06-02 15:59:43,2023-06-02 16:10:43,2023-06-02 16:14:43,On Time,1934.86,UPI,47010,7447,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,Gautami Pingle,oliverraman@example.org,914775722633,"40/162
Lall Chowk, Rourkela 080616",Howrah,14994,2023-10-19,New,16,417.3,June,Friday,15,923.84
7919863938,945635,3,778.9,4378755,2024-08-29 23:35:57,2024-08-29 23:53:57,2024-08-29 23:51:57,On Time,1024.37,Card,68044,1853,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59,Oscar Ratta,wguha@example.com,916824800377,"18/375, Ramachandran Circle
Karnal 455818",Pali,583209,2023-11-10,Premium,2,1144.9,August,Thursday,23,2336.7
3545539999,287070,1,443.17,49449238,2024-01-08 15:59:54,2024-01-08 16:10:54,2024-01-08 16:25:54,Slightly Delayed,3469.35,Cash,56431,2915,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,Omaja Mukhopadhyay,onarayan@example.com,915912049917,"96/115
Kadakia Path
Gorakhpur 379524",Dindigul,120070,2024-06-28,Inactive,4,1878.39,January,Monday,15,443.17
7463392603,812607,3,416.65,46684081,2024-02-11 09:20:45,2024-02-11 09:39:45,2024-02-11 10:02:45,Significantly Delayed,1131.6,UPI,18713,6725,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63,Darika Hans,shahaarna@example.com,910111026662,"223, Jani Road
Hindupur 177571",Ghaziabad,519748,2023-04-01,Premium,11,1225.01,February,Sunday,9,1249.9499999999998
7296733293,615545,3,448.16,86715467,2024-02-09 03:46:39,2024-02-09 04:02:39,2024-02-09 04:19:39,Significantly Delayed,3845.82,Card,66098,2734,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,Chanakya Bansal,azad10@example.net,910711273685,"19/83, Acharya Marg, Alwar 879724",Amaravati,455609,2024-03-18,Inactive,9,495.2,February,Friday,3,1344.48
7118924734,552496,2,508.0,66310963,2023-10-10 05:21:44,2023-10-10 05:41:44,2023-10-10 05:42:44,On Time,3580.46,Card,23488,5373,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,Farhan Khare,bavaatharv@example.com,910532753576,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,2023-05-27,Inactive,6,1289.52,October,Tuesday,5,1016.0
2529809156,513199,1,422.23,71905368,2024-05-21 14:38:44,2024-05-21 14:56:44,2024-05-21 15:18:44,Significantly Delayed,2728.49,UPI,71519,6071,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52,Chameli Magar,ugulati@example.org,914462151039,"26/58, Sawhney Road
Ichalkaranji 364954",Bathinda,943076,2023-05-24,Premium,7,479.45,May,Tuesday,14,422.23
2216699744,807452,2,144.19,5540556,2024-06-14 02:41:43,2024-06-14 02:52:43,2024-06-14 02:56:43,On Time,939.55,Wallet,75428,8449,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,Lakshit Balan,gunbirpillai@example.org,914805774586,"508, Dixit Zila
Nashik-521010",Gangtok,166077,2023-08-28,Regular,13,273.47,June,Friday,2,288.38
8257221712,677542,2,212.61,5277675,2023-10-07 04:05:52,2023-10-07 04:23:52,2023-10-07 04:52:52,Significantly Delayed,140.8,Cash,19186,987,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52,Vansha Deol,hariaarna@example.net,919054309336,"H.No. 03, Natt Circle, Karnal 408909",Ghaziabad,373380,2024-10-22,Premium,9,1312.8,October,Saturday,4,425.22
1357352531,799952,2,922.64,9246851,2023-06-07 13:43:08,2023-06-07 13:59:08,2023-06-07 13:58:08,On Time,4202.96,Card,35782,8829,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,Aarush Dixit,psandal@example.com,910245024147,"H.No. 942
Rajagopal Path
Dharmavaram-327499",Ujjain,317869,2024-10-10,New,10,1574.34,June,Wednesday,13,1845.28
2108138590,602241,2,976.55,67918495,2023-11-08 12:59:26,2023-11-08 13:09:26,2023-11-08 13:39:26,Significantly Delayed,1181.36,UPI,67215,2521,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,Aarav Gour,patelwazir@example.org,915070063263,"578, Dash Chowk
Kadapa 410777",Ratlam,878680,2023-10-28,Inactive,16,496.65,November,Wednesday,12,1953.1
5648212121,41853,1,910.44,37633848,2023-12-28 00:03:12,2023-12-28 00:19:12,2023-12-28 00:17:12,On Time,3820.42,Wallet,90177,599,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,Samuel Banerjee,shettyfaris@example.com,917563731259,"119
Seth Nagar
Mumbai 912897",Kharagpur,622019,2023-08-27,Premium,20,1237.57,December,Thursday,0,910.44
3951878528,949818,1,483.05,28458746,2023-12-23 01:02:42,2023-12-23 01:12:42,2023-12-23 01:33:42,Significantly Delayed,372.99,Card,28174,516,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,Dalaja Borde,murtybhavani@example.net,913737459258,"H.No. 069, Sachar Chowk
Munger 082064",Bulandshahr,97442,2023-09-14,New,12,1998.49,December,Saturday,1,483.05
8310385249,39154,1,946.86,97315135,2023-07-29 19:09:41,2023-07-29 19:20:41,2023-07-29 19:21:41,On Time,1439.56,Cash,6118,4282,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,Bhavini Parikh,parth29@example.com,918386079695,"H.No. 268
Jhaveri Marg, Gangtok-425126",Shivpuri,276056,2024-01-03,New,19,1393.14,July,Saturday,19,946.86
7513562596,144124,1,162.67,88130777,2024-07-05 09:03:19,2024-07-05 09:23:19,2024-07-05 09:22:19,On Time,909.62,Cash,10923,4978,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,Darsh Gupta,xdash@example.org,918488103744,"508
Brar Path, Machilipatnam 589416",North Dumdum,424291,2023-10-17,New,16,301.23,July,Friday,9,162.67
6304586678,679321,3,738.46,38496400,2023-09-25 15:08:53,2023-09-25 15:25:53,2023-09-25 15:24:53,On Time,1823.12,UPI,36388,2069,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,Dhruv Bakshi,mohinibhargava@example.com,919353152162,"H.No. 60
Yogi Path
Salem 323686",Bathinda,939391,2024-03-25,Premium,11,1402.36,September,Monday,15,2215.38
5222812863,451812,1,530.85,65294340,2024-04-11 02:15:28,2024-04-11 02:34:28,2024-04-11 02:33:28,On Time,1608.38,UPI,17086,9659,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.29,April,Thursday,2,530.85
5393039591,378230,1,166.42,40419593,2024-10-04 07:41:16,2024-10-04 08:00:16,2024-10-04 08:00:16,On Time,225.21,UPI,31204,8293,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,Siya Pandit,dbera@example.org,918818400484,"H.No. 401
Nori Circle, Phusro-398654",Dibrugarh,493928,2024-08-27,Inactive,20,787.07,October,Friday,7,166.42
6708586922,799952,3,922.64,91072336,2024-05-23 16:52:07,2024-05-23 17:11:07,2024-05-23 17:33:07,Significantly Delayed,1435.7,UPI,86114,3845,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,Tristan Parmer,abhakhare@example.net,915925237933,"85/835, Muni Ganj, Jehanabad-068341",Jaunpur,377289,2023-06-07,Premium,3,205.59,May,Thursday,16,2767.92
3177552965,328457,2,858.57,99231937,2024-05-17 13:22:20,2024-05-17 13:38:20,2024-05-17 13:39:20,On Time,3176.5,Wallet,8594,162,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,William Banerjee,bahadurjitsarin@example.net,917079072572,"86/296
Buch Marg
Satara 896641",Secunderabad,246460,2023-08-13,Regular,16,1757.01,May,Friday,13,1717.14
607125614,661577,3,720.95,55425478,2024-05-06 11:07:24,2024-05-06 11:18:24,2024-05-06 11:31:24,Slightly Delayed,3303.42,Cash,55507,6238,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,Karan Ramachandran,jackson54@example.net,916226098653,"03, Mann Circle
Sultan Pur Majra 572115",Surendranagar Dudhrej,408102,2024-07-05,Inactive,12,1605.51,May,Monday,11,2162.8500000000004
139417019,992178,1,632.43,75566105,2023-07-09 20:06:51,2023-07-09 20:18:51,2023-07-09 20:23:51,On Time,561.59,UPI,22566,6806,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,Dipta Doctor,peterdhaliwal@example.org,912758132658,"586
Badami Zila, Madhyamgram-394655",Hyderabad,871594,2024-03-20,Regular,18,1432.53,July,Sunday,20,632.43
1893231742,913428,2,392.22,51661209,2024-10-19 04:23:53,2024-10-19 04:34:53,2024-10-19 04:39:53,On Time,4078.0,Cash,69619,7244,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98,Vasana Chandran,aaravdave@example.com,911574680957,"32/84
Natt Zila
Thiruvananthapuram 751597",Bidhannagar,211320,2023-06-23,New,13,852.39,October,Saturday,4,784.44
3580010065,89084,3,598.83,95590889,2023-05-09 02:49:46,2023-05-09 03:07:46,2023-05-09 03:12:46,On Time,3658.91,UPI,80806,4966,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,Janani Purohit,atharvgaba@example.net,910102737756,"091, Ahuja Circle
Mysore-186449",Kharagpur,916972,2023-06-23,Inactive,7,582.01,May,Tuesday,2,1796.4900000000002
962319394,876139,1,415.75,44723662,2023-08-22 00:07:05,2023-08-22 00:20:05,2023-08-22 00:34:05,Slightly Delayed,1246.94,Cash,94025,7814,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,Veer Dixit,theodore63@example.com,911250040727,"01/67
Dara Circle
Orai 934810",Dhanbad,205626,2023-10-07,Regular,7,272.63,August,Tuesday,0,415.75
8321726382,970529,2,827.44,82918668,2023-04-15 13:22:44,2023-04-15 13:42:44,2023-04-15 13:37:44,On Time,1787.9,UPI,199,8641,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,Harita Nagy,shahadvaith@example.com,915965284189,"78
Chanda Nagar, Gaya-166936",Gudivada,244426,2024-08-08,Regular,18,1941.44,April,Saturday,13,1654.88
1485682761,70969,3,631.7,70363568,2023-10-03 19:11:52,2023-10-03 19:26:52,2023-10-03 19:29:52,On Time,217.5,Card,94732,5550,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96,Ekavir Sunder,siyengar@example.com,918983652368,"H.No. 47
Goda Zila
Chittoor-109669",Shahjahanpur,354549,2023-08-03,New,13,1632.23,October,Tuesday,19,1895.1000000000001
5008756947,36412,1,397.68,73661993,2023-08-26 16:15:41,2023-08-26 16:25:41,2023-08-26 16:23:41,On Time,504.2,UPI,86785,6239,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,Elijah Verma,jiyer@example.org,910700318505,"H.No. 87, Kuruvilla Marg, Madhyamgram 992879",Hajipur,170699,2024-08-28,Inactive,2,1800.62,August,Saturday,16,397.68
1334996274,771228,3,83.18,11493380,2023-07-10 16:09:06,2023-07-10 16:19:06,2023-07-10 16:18:06,On Time,1261.7,Wallet,35323,8461,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74,July,Monday,16,249.54000000000002
2914506024,274207,1,328.51,31940833,2024-02-27 16:10:19,2024-02-27 16:23:19,2024-02-27 16:20:19,On Time,2230.61,UPI,94705,9636,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51,Urmi Amble,anita28@example.net,918224618920,"H.No. 083, Bajwa, Rewa-343147",Karawal Nagar,452880,2023-07-31,New,4,1515.8,February,Tuesday,16,328.51
8811831663,136533,3,826.21,74682740,2023-04-11 01:17:20,2023-04-11 01:33:20,2023-04-11 01:36:20,On Time,1254.05,Wallet,64662,2183,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,Aarush Badami,vradhakrishnan@example.org,910649115832,"296, Mann Path, Howrah-899866",Rewa,875966,2024-06-17,Regular,10,1507.28,April,Tuesday,1,2478.63
875427533,669378,3,212.14,10686446,2024-03-27 11:56:09,2024-03-27 12:09:09,2024-03-27 12:24:09,Slightly Delayed,2505.6,Card,81548,3308,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,Onkar Ratti,tshanker@example.net,914588259906,"21/061, Muni Marg
Coimbatore 615093",Tadipatri,182979,2023-07-05,New,18,1566.26,March,Wednesday,11,636.42
5865390748,700048,3,141.28,30042971,2024-10-01 03:21:09,2024-10-01 03:41:09,2024-10-01 03:45:09,On Time,3835.46,UPI,71450,9446,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,Garima Morar,ubikaoak@example.com,914912601454,"H.No. 786
Sarin Marg, Sasaram 292673",Rewa,416519,2024-10-12,Regular,8,863.9,October,Tuesday,3,423.84000000000003
4054828941,77308,1,223.27,99893898,2023-12-15 21:50:57,2023-12-15 22:09:57,2023-12-15 22:28:57,Significantly Delayed,2497.98,UPI,43029,943,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,Vedant Master,forumwable@example.com,916100269271,"123, Manda Circle, Dehradun 286985",Berhampore,893327,2023-11-22,New,16,365.4,December,Friday,21,223.27
1257568604,839170,1,481.63,9981089,2023-09-28 17:25:52,2023-09-28 17:35:52,2023-09-28 17:36:52,On Time,1937.41,Cash,44274,7359,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59,Ikbal Hari,madhav05@example.net,918035687261,"38, Sood Marg
Panchkula-584011",Proddatur,188765,2023-10-05,Premium,1,402.74,September,Thursday,17,481.63
2738862626,34200,1,319.8,56572297,2024-01-21 04:31:08,2024-01-21 04:41:08,2024-01-21 04:51:08,Slightly Delayed,2563.4,Wallet,46667,20,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,Rachita Wali,shivanimody@example.org,919497552961,"572, Deshmukh
Pimpri-Chinchwad 016173",Ulhasnagar,25613,2024-10-02,Inactive,10,1601.86,January,Sunday,4,319.8
7352532839,313754,3,136.6,9738801,2024-02-28 19:04:46,2024-02-28 19:17:46,2024-02-28 19:14:46,On Time,2184.8,Card,58851,565,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,Damyanti Nadkarni,ganga81@example.com,911334078635,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659,2024-03-02,Inactive,19,376.73,February,Wednesday,19,409.79999999999995
520221662,57405,1,607.67,53025962,2023-07-20 19:20:42,2023-07-20 19:35:42,2023-07-20 19:34:42,On Time,3252.54,Wallet,85866,5354,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,Sai Mandal,narangsai@example.org,917245639777,"H.No. 575, Borah Marg
Salem-633370",Dibrugarh,95444,2024-06-13,Premium,10,324.92,July,Thursday,19,607.67
7818925535,848226,1,209.59,45477575,2023-11-02 09:59:32,2023-11-02 10:11:32,2023-11-02 10:14:32,On Time,2912.9,Wallet,27625,3488,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,Aarna Bawa,kondajagdish@example.com,912719661653,"14/351, Agarwal Path
Medininagar 636193",Vellore,117423,2024-01-05,Inactive,4,327.93,November,Thursday,9,209.59
3476023750,925482,1,475.04,43990799,2023-06-02 20:43:59,2023-06-02 21:03:59,2023-06-02 21:01:59,On Time,3505.44,Wallet,37075,6330,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,Indrajit Singh,raghav41@example.org,917481211085,"H.No. 916
Hans Marg
Hubli–Dharwad-389409",Dindigul,282157,2024-02-04,Regular,6,495.41,June,Friday,20,475.04
8945838922,114414,3,832.06,13415362,2023-05-22 09:43:39,2023-05-22 09:54:39,2023-05-22 09:52:39,On Time,1609.53,Cash,82508,9294,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66,Tristan Grover,diyakuruvilla@example.org,911159969130,"H.No. 96
Randhawa Path, Morena 357169",Dibrugarh,460303,2023-06-25,Inactive,2,978.88,May,Monday,9,2496.18
2233053313,222892,2,869.22,15830066,2023-10-14 20:23:47,2023-10-14 20:40:47,2023-10-14 20:43:47,On Time,2419.41,Cash,67838,5235,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,Rishi Krishnan,anvimerchant@example.net,915565332468,"H.No. 56, Chahal Marg
Hosur 232465",Mira-Bhayandar,652139,2024-10-18,New,19,936.66,October,Saturday,20,1738.44
1844073851,799688,2,309.62,38808614,2024-02-06 08:44:48,2024-02-06 09:02:48,2024-02-06 08:58:48,On Time,3496.85,Card,76415,9511,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,Xavier Shetty,zbandi@example.net,910270068786,"H.No. 13
Agrawal Nagar, Alappuzha-390199",Vijayanagaram,825269,2023-06-15,Premium,10,340.46,February,Tuesday,8,619.24
